recipe_name	ingredients	quantity	unit	url
Boeuf braisé aux carottes	Oignon	240	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Lard	30	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Matière grasse	50	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Concentré de tomates	100	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Laurier	5	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Thym	5	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Sauge	5	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Bouillon de boeuf	1	l	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Poivre	1	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Sel	1	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Ail	80	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Boeuf braisé aux carottes	Carotte	200	g	https://www.marmiton.org/recettes/recette_boeuf-braise-aux-carottes_13296.aspx
Chili con carne express	Ail	40	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Haricots rouges	400	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Poivre	1	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Sel	1	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Huile d'olive	15	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Oignon	120	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Viande hachée	400	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Tomates pelées	400	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Chili con carne express	Chili	5	g	https://www.marmiton.org/recettes/recette_chili-con-carne-express_14369.aspx
Tatin de magret de canard au foie gras	Pomme	130	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Tatin de magret de canard au foie gras	Pain de mie	50	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Tatin de magret de canard au foie gras	Calvados	5	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Tatin de magret de canard au foie gras	Magret de canard fumé	200	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Tatin de magret de canard au foie gras	Foie gras	50	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Tatin de magret de canard au foie gras	Beurre	20	g	https://www.marmiton.org/recettes/recette_tatin-de-magret-de-canard-au-foie-gras_17047.aspx
Rôti de porc de Dijon	Ail	150	g	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Moutarde de dijon	30	g	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Poivre	1	g	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Sel	1	g	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Rôti de porc	1	kg	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Échalote	400	g	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Rôti de porc de Dijon	Crème fraîche allégée	20	cl	https://www.marmiton.org/recettes/recette_roti-de-porc-de-dijon_12145.aspx
Tajine d'agneau aux pruneaux	Pruneau	500	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Huile d'olive	30	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Ail	80	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Cannelle	3	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Gingembre	3	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Safran	1	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Coriandre	5	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Amandes	100	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Miel	45	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Thé	5	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Oignon	500	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Tajine d'agneau aux pruneaux	Épaule d'agneau	1500	g	https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-pruneaux_13086.aspx
Poulet curry et oignons facile	Curry	5	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Cumin	5	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Piment	20	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Poivre	1	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Sel	1	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Blanc de poulet	800	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Oignon jaune	240	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Poulet curry et oignons facile	Crème fraîche allégée	50	g	https://www.marmiton.org/recettes/recette_poulet-curry-et-oignons-facile_13026.aspx
Blanc de poulet aux endives, champignons et lardons	Blanc de poulet	800	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Endive	100	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Oignon	120	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Lardons fumés	125	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Champignon de paris	200	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Crème fraîche	50	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Cognac	15	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Farine	15	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Beurre	30	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Persil	5	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Poivre	1	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Blanc de poulet aux endives, champignons et lardons	Sel	1	g	https://www.marmiton.org/recettes/recette_blanc-de-poulet-aux-endives-champignons-et-lardons_35733.aspx
Rôti de cheval au vin rouge	Cheval	1200	g	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
Rôti de cheval au vin rouge	Poivre	1	g	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
Rôti de cheval au vin rouge	Sel	1	g	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
Rôti de cheval au vin rouge	Ail	40	g	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
Rôti de cheval au vin rouge	Oignon	120	g	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
Rôti de cheval au vin rouge	Vin rouge	13	cl	https://www.marmiton.org/recettes/recette_roti-de-cheval-au-vin-rouge_44643.aspx
